User ID,Time of Attempt,Authentication Method,Success/Failure,IP Address,Location,Device,Fraudulent
user_552,2024-08-05 21:41:23.620887,password,False,79.211.212.137,Paris,mobile,True
user_144,2024-07-20 21:41:23.620900,biometric,True,68.165.54.60,Paris,desktop,False
user_624,2024-08-01 21:41:23.620912,otp,True,141.153.177.232,San Francisco,tablet,False
user_60,2024-07-19 21:41:23.620926,biometric,True,96.51.115.82,Paris,mobile,False
user_417,2024-08-01 21:41:23.620937,password,True,87.56.131.239,London,desktop,False
user_9,2024-07-20 21:41:23.620947,biometric,True,49.52.54.211,Berlin,desktop,False
user_297,2024-07-19 21:41:23.620959,password,False,68.59.118.48,San Francisco,mobile,True
user_639,2024-07-26 21:41:23.620970,password,True,114.37.2.184,London,desktop,False
user_50,2024-07-14 21:41:23.620982,biometric,True,255.69.164.24,San Francisco,tablet,False
user_235,2024-07-16 21:41:23.620993,biometric,True,57.157.254.135,New York,tablet,False
user_307,2024-07-20 21:41:23.621004,biometric,True,143.39.99.178,Paris,mobile,False
user_931,2024-07-14 21:41:23.621014,password,True,119.236.89.68,New York,mobile,False
user_910,2024-07-26 21:41:23.621023,biometric,False,14.206.48.128,Paris,mobile,True
user_853,2024-07-12 21:41:23.621033,biometric,True,110.107.91.103,New York,desktop,False
user_57,2024-07-21 21:41:23.621043,password,True,103.103.41.185,San Francisco,desktop,False
user_303,2024-08-06 21:41:23.621053,otp,True,210.29.8.190,Paris,mobile,False
user_555,2024-07-29 21:41:23.621064,password,True,23.245.197.81,London,tablet,False
user_640,2024-07-17 21:41:23.621075,otp,True,69.195.111.33,New York,tablet,False
user_443,2024-08-06 21:41:23.621084,otp,False,84.3.252.36,Paris,desktop,True
user_399,2024-07-12 21:41:23.621093,biometric,True,163.1.116.17,Paris,tablet,False
user_582,2024-08-01 21:41:23.621104,password,True,184.19.149.115,San Francisco,mobile,False
user_544,2024-07-26 21:41:23.621114,otp,True,99.100.209.35,New York,mobile,False
user_999,2024-08-11 21:41:23.621124,otp,True,173.68.4.131,Berlin,desktop,False
user_526,2024-08-06 21:41:23.621136,otp,True,172.15.50.53,New York,desktop,False
user_187,2024-07-28 21:41:23.621146,otp,True,119.81.193.215,Berlin,tablet,False
user_584,2024-07-14 21:41:23.621157,otp,True,233.91.197.212,Paris,tablet,False
user_631,2024-07-16 21:41:23.621166,biometric,True,226.172.111.159,Berlin,tablet,False
user_751,2024-07-31 21:41:23.621177,otp,True,19.107.113.215,San Francisco,tablet,False
user_157,2024-08-04 21:41:23.621187,otp,True,52.116.204.114,Berlin,desktop,False
user_198,2024-07-20 21:41:23.621198,password,True,160.67.142.193,San Francisco,mobile,False
user_546,2024-07-16 21:41:23.621211,biometric,True,215.129.86.221,Paris,tablet,False
user_636,2024-07-22 21:41:23.621222,otp,False,81.88.204.172,Paris,mobile,True
user_432,2024-07-28 21:41:23.621233,otp,True,218.26.188.187,New York,mobile,False
user_621,2024-07-14 21:41:23.621243,biometric,True,37.14.95.232,Paris,desktop,False
user_537,2024-07-30 21:41:23.621253,password,True,41.14.139.126,London,mobile,False
user_1,2024-07-24 21:41:23.621263,otp,True,26.115.193.19,San Francisco,desktop,False
user_861,2024-07-27 21:41:23.621274,password,True,179.195.144.196,London,mobile,False
user_910,2024-07-30 21:41:23.621288,biometric,True,158.72.241.83,New York,mobile,False
user_310,2024-07-23 21:41:23.621299,otp,True,105.138.132.162,San Francisco,mobile,False
user_754,2024-07-24 21:41:23.621310,otp,False,175.176.80.172,New York,tablet,True
user_64,2024-08-06 21:41:23.621321,password,True,85.121.83.157,San Francisco,mobile,False
user_919,2024-08-02 21:41:23.621332,password,True,231.117.203.76,Paris,mobile,False
user_650,2024-08-03 21:41:23.621343,password,True,17.179.145.212,San Francisco,desktop,False
user_77,2024-08-08 21:41:23.621353,otp,True,34.23.124.56,Paris,desktop,False
user_281,2024-08-09 21:41:23.621364,otp,True,206.30.75.80,Berlin,mobile,False
user_778,2024-08-05 21:41:23.621375,otp,True,209.99.25.222,New York,mobile,False
user_54,2024-08-01 21:41:23.621386,biometric,True,184.245.101.246,London,desktop,False
user_978,2024-07-30 21:41:23.621396,otp,True,39.199.210.125,Paris,desktop,False
user_571,2024-07-25 21:41:23.621407,password,False,77.59.20.235,San Francisco,mobile,True
user_709,2024-07-21 21:41:23.621422,password,True,193.24.83.221,Paris,mobile,False
user_755,2024-07-29 21:41:23.621432,biometric,True,164.227.71.15,Paris,tablet,False
user_462,2024-08-02 21:41:23.621442,otp,True,161.26.211.201,San Francisco,tablet,False
user_545,2024-07-17 21:41:23.621452,otp,True,34.75.203.98,Berlin,desktop,False
user_562,2024-08-08 21:41:23.621461,otp,True,150.62.89.249,London,tablet,False
user_981,2024-07-13 21:41:23.621471,otp,True,123.141.174.137,New York,tablet,False
user_984,2024-08-01 21:41:23.621482,otp,True,49.221.117.177,London,tablet,False
user_746,2024-07-31 21:41:23.621491,otp,True,104.151.68.44,New York,desktop,False
user_229,2024-07-14 21:41:23.621502,biometric,True,178.210.155.167,San Francisco,tablet,False
user_346,2024-08-10 21:41:23.621512,otp,True,242.208.31.2,New York,mobile,False
user_74,2024-07-27 21:41:23.621523,password,False,155.57.122.109,San Francisco,desktop,True
user_285,2024-07-12 21:41:23.621538,biometric,True,149.11.143.183,Berlin,tablet,False
user_487,2024-07-12 21:41:23.621680,biometric,True,111.37.200.169,San Francisco,desktop,False
user_384,2024-08-03 21:41:23.621698,otp,True,202.195.205.79,New York,mobile,False
user_474,2024-07-25 21:41:23.621713,otp,True,56.190.186.114,New York,tablet,False
user_343,2024-08-08 21:41:23.621727,biometric,True,49.169.67.238,San Francisco,tablet,False
user_136,2024-07-20 21:41:23.621739,otp,True,145.147.219.231,London,desktop,False
user_272,2024-07-24 21:41:23.621751,biometric,True,154.191.9.126,London,tablet,False
user_725,2024-07-20 21:41:23.621763,password,True,218.129.241.43,San Francisco,desktop,False
user_322,2024-07-31 21:41:23.621775,otp,True,48.17.175.163,San Francisco,desktop,False
user_411,2024-07-15 21:41:23.621786,biometric,True,109.57.48.111,London,mobile,False
user_183,2024-08-04 21:41:23.621797,biometric,True,115.70.158.184,London,mobile,False
user_719,2024-07-20 21:41:23.621808,biometric,True,124.43.225.200,San Francisco,desktop,False
user_122,2024-07-29 21:41:23.621821,biometric,True,2.177.52.226,Paris,mobile,False
user_189,2024-07-19 21:41:23.621834,password,True,83.228.187.187,San Francisco,desktop,False
user_763,2024-07-12 21:41:23.621846,otp,True,188.66.111.140,Paris,mobile,False
user_647,2024-08-07 21:41:23.621859,biometric,True,109.93.111.78,London,desktop,False
user_18,2024-08-09 21:41:23.621871,otp,False,32.100.29.79,New York,tablet,True
user_847,2024-08-07 21:41:23.621885,biometric,True,212.209.229.127,London,desktop,False
user_391,2024-07-12 21:41:23.621899,password,True,71.114.108.190,Paris,mobile,False
user_189,2024-08-03 21:41:23.621912,biometric,True,250.99.174.182,Berlin,desktop,False
user_130,2024-07-20 21:41:23.621923,otp,True,114.248.47.21,San Francisco,tablet,False
user_530,2024-07-12 21:41:23.621934,password,True,196.245.122.205,London,mobile,False
user_645,2024-08-04 21:41:23.621945,otp,True,18.181.179.172,Paris,desktop,False
user_943,2024-07-30 21:41:23.621955,otp,True,201.244.210.217,New York,mobile,False
user_72,2024-08-03 21:41:23.621968,otp,True,38.188.105.162,Paris,desktop,False
user_541,2024-07-24 21:41:23.621978,biometric,False,198.2.74.176,Paris,mobile,True
user_548,2024-08-06 21:41:23.621989,biometric,True,246.69.8.181,Paris,desktop,False
user_894,2024-08-07 21:41:23.622000,password,True,202.71.5.102,London,desktop,False
user_485,2024-07-12 21:41:23.622012,password,True,164.217.72.104,San Francisco,tablet,False
user_731,2024-08-10 21:41:23.622026,biometric,True,86.67.65.134,Paris,mobile,False
user_645,2024-07-16 21:41:23.622037,biometric,False,135.216.198.182,London,desktop,True
user_990,2024-08-07 21:41:23.622049,biometric,True,52.28.155.243,Berlin,desktop,False
user_457,2024-08-04 21:41:23.622060,password,True,75.112.54.2,San Francisco,tablet,False
user_680,2024-07-13 21:41:23.622071,biometric,True,58.203.173.119,Berlin,tablet,False
user_607,2024-07-29 21:41:23.622085,otp,True,39.215.231.38,London,desktop,False
user_926,2024-08-07 21:41:23.622096,biometric,True,97.240.4.101,San Francisco,desktop,False
user_707,2024-07-20 21:41:23.622106,password,True,228.61.96.67,New York,desktop,False
user_970,2024-08-01 21:41:23.622118,otp,True,166.10.130.203,Berlin,desktop,False
user_488,2024-08-04 21:41:23.622129,password,True,129.248.65.146,Berlin,mobile,False
user_670,2024-07-31 21:41:23.622141,password,True,161.190.208.161,New York,mobile,False
user_423,2024-07-19 21:41:23.622153,biometric,True,180.115.228.120,London,mobile,False
user_584,2024-07-19 21:41:23.622165,biometric,True,167.123.167.234,New York,desktop,False
user_673,2024-07-22 21:41:23.622177,biometric,True,85.15.225.31,London,desktop,False
user_958,2024-08-01 21:41:23.622189,password,True,39.44.169.227,London,tablet,False
user_466,2024-08-08 21:41:23.622200,password,True,2.11.220.139,New York,mobile,False
user_133,2024-07-19 21:41:23.622213,otp,True,11.202.19.155,New York,desktop,False
user_130,2024-07-15 21:41:23.622227,otp,True,195.205.241.112,New York,tablet,False
user_75,2024-07-19 21:41:23.622238,password,True,135.58.92.112,New York,tablet,False
user_410,2024-08-05 21:41:23.622250,otp,True,247.234.119.114,London,desktop,False
user_35,2024-07-20 21:41:23.622263,otp,True,63.223.34.230,Paris,tablet,False
user_110,2024-07-22 21:41:23.622274,password,True,180.136.154.21,San Francisco,desktop,False
user_776,2024-07-22 21:41:23.622285,password,True,79.174.221.139,Paris,mobile,False
user_375,2024-08-04 21:41:23.622296,biometric,False,229.132.223.220,Paris,desktop,True
user_432,2024-08-01 21:41:23.622308,otp,True,84.45.242.229,Paris,mobile,False
user_113,2024-08-08 21:41:23.622320,password,True,120.9.80.247,London,mobile,False
user_941,2024-07-21 21:41:23.622333,biometric,True,8.191.252.164,Paris,mobile,False
user_911,2024-08-02 21:41:23.622346,password,True,225.151.58.230,New York,mobile,False
user_851,2024-07-20 21:41:23.622358,otp,True,60.7.10.156,Paris,desktop,False
user_166,2024-07-14 21:41:23.622368,biometric,True,180.87.59.51,Berlin,tablet,False
user_996,2024-07-28 21:41:23.622381,biometric,True,187.237.73.96,London,desktop,False
user_805,2024-07-18 21:41:23.622392,biometric,True,250.72.36.35,Paris,desktop,False
user_868,2024-08-07 21:41:23.622405,biometric,True,82.8.69.200,Berlin,tablet,False
user_971,2024-07-12 21:41:23.622417,otp,True,121.31.234.34,New York,tablet,False
user_902,2024-08-04 21:41:23.622428,otp,True,67.249.165.225,Paris,tablet,False
user_449,2024-07-19 21:41:23.622440,password,True,221.254.105.148,Paris,mobile,False
user_134,2024-07-28 21:41:23.622452,otp,True,163.41.175.168,New York,desktop,False
user_642,2024-08-01 21:41:23.622463,password,True,71.2.16.73,New York,desktop,False
user_655,2024-07-15 21:41:23.622476,password,True,144.92.132.18,London,desktop,False
user_75,2024-08-11 21:41:23.622488,password,True,127.23.58.206,San Francisco,mobile,False
user_284,2024-07-28 21:41:23.622500,biometric,True,186.126.73.101,Paris,desktop,False
user_556,2024-08-10 21:41:23.622511,password,True,101.241.18.187,San Francisco,tablet,False
user_623,2024-08-02 21:41:23.622522,otp,True,110.193.22.30,New York,desktop,False
user_981,2024-07-12 21:41:23.622533,biometric,False,208.5.207.13,Paris,mobile,True
user_553,2024-07-29 21:41:23.622545,password,False,133.57.168.207,New York,mobile,True
user_437,2024-08-04 21:41:23.622568,otp,True,120.197.105.184,Berlin,tablet,False
user_922,2024-08-02 21:41:23.622580,biometric,True,122.117.197.172,New York,tablet,False
user_950,2024-07-12 21:41:23.622591,password,True,164.179.114.105,New York,desktop,False
user_967,2024-08-08 21:41:23.622603,biometric,True,101.104.236.104,San Francisco,tablet,False
user_561,2024-07-17 21:41:23.622615,biometric,True,107.96.85.242,Paris,mobile,False
user_439,2024-08-01 21:41:23.622628,otp,True,20.183.209.42,San Francisco,desktop,False
user_545,2024-08-03 21:41:23.622640,biometric,False,214.32.52.202,Berlin,desktop,True
user_879,2024-07-19 21:41:23.622655,otp,True,98.33.231.180,Berlin,desktop,False
user_33,2024-07-12 21:41:23.622667,password,False,222.76.33.89,San Francisco,mobile,True
user_779,2024-07-18 21:41:23.622679,otp,False,114.156.58.187,San Francisco,desktop,True
user_402,2024-08-02 21:41:23.622695,password,True,50.193.48.209,Paris,desktop,False
user_725,2024-07-25 21:41:23.622706,otp,True,142.184.188.122,New York,mobile,False
user_304,2024-07-24 21:41:23.622717,password,True,31.167.248.7,Paris,mobile,False
user_987,2024-07-22 21:41:23.622726,otp,True,158.210.86.47,London,mobile,False
user_562,2024-07-18 21:41:23.622738,password,True,193.158.243.252,San Francisco,mobile,False
user_316,2024-08-03 21:41:23.622748,password,True,93.65.160.114,Berlin,tablet,False
user_658,2024-07-15 21:41:23.622758,password,True,169.139.229.170,London,desktop,False
user_259,2024-07-15 21:41:23.622770,password,True,117.221.130.149,Paris,tablet,False
user_314,2024-08-06 21:41:23.622781,biometric,True,14.241.102.38,Berlin,tablet,False
user_382,2024-07-27 21:41:23.622794,biometric,True,61.199.78.191,San Francisco,mobile,False
user_439,2024-07-27 21:41:23.622804,biometric,True,96.128.2.63,Paris,desktop,False
user_646,2024-07-13 21:41:23.622814,biometric,True,148.144.119.159,Berlin,mobile,False
user_678,2024-08-09 21:41:23.622825,biometric,False,190.254.148.124,London,desktop,True
user_904,2024-07-31 21:41:23.622839,biometric,True,233.60.66.166,San Francisco,mobile,False
user_842,2024-08-10 21:41:23.622850,password,True,187.74.200.7,Paris,mobile,False
user_917,2024-07-31 21:41:23.622861,otp,True,224.188.226.100,London,desktop,False
user_593,2024-07-17 21:41:23.622872,otp,True,195.163.143.152,Berlin,desktop,False
user_831,2024-07-29 21:41:23.622883,otp,False,143.191.179.132,New York,tablet,True
user_217,2024-07-29 21:41:23.622894,password,False,35.6.37.98,Paris,tablet,True
user_128,2024-08-09 21:41:23.622905,password,True,221.230.157.246,London,mobile,False
user_661,2024-08-05 21:41:23.622916,password,True,33.151.152.110,Paris,tablet,False
user_891,2024-07-23 21:41:23.622926,biometric,True,254.115.178.171,New York,mobile,False
user_391,2024-08-09 21:41:23.622937,password,True,68.125.250.28,London,desktop,False
user_15,2024-07-12 21:41:23.622947,otp,False,62.147.180.54,San Francisco,desktop,True
user_351,2024-08-07 21:41:23.622960,password,True,45.176.135.141,San Francisco,mobile,False
user_357,2024-07-28 21:41:23.622971,password,True,62.121.26.165,New York,tablet,False
user_839,2024-07-13 21:41:23.622980,otp,True,109.84.220.81,London,mobile,False
user_513,2024-07-24 21:41:23.622991,biometric,True,226.244.29.238,Paris,mobile,False
user_508,2024-07-15 21:41:23.623002,biometric,False,16.255.132.221,New York,tablet,True
user_607,2024-07-22 21:41:23.623012,password,True,6.111.117.145,London,desktop,False
user_564,2024-07-21 21:41:23.623022,password,True,243.163.76.154,Berlin,desktop,False
user_284,2024-07-20 21:41:23.623035,password,True,106.105.236.145,Paris,desktop,False
user_707,2024-07-18 21:41:23.623045,password,True,228.32.135.137,Paris,tablet,False
user_897,2024-07-29 21:41:23.623055,otp,False,31.207.209.6,Berlin,mobile,True
user_95,2024-07-30 21:41:23.623069,password,False,103.168.152.223,Paris,tablet,True
user_975,2024-07-23 21:41:23.623079,password,False,50.93.33.59,San Francisco,mobile,True
user_994,2024-08-10 21:41:23.623094,biometric,False,246.119.109.245,Paris,tablet,True
user_712,2024-08-09 21:41:23.623105,password,True,187.37.40.23,San Francisco,desktop,False
user_308,2024-08-03 21:41:23.623117,otp,True,16.36.233.102,Paris,mobile,False
user_236,2024-07-21 21:41:23.623130,password,True,110.31.186.166,New York,tablet,False
user_890,2024-07-19 21:41:23.623141,password,True,52.132.29.86,Paris,mobile,False
user_112,2024-07-20 21:41:23.623152,otp,True,183.164.150.50,London,mobile,False
user_739,2024-07-25 21:41:23.623164,biometric,True,167.118.87.229,New York,desktop,False
user_632,2024-08-02 21:41:23.623175,otp,True,49.93.6.117,Berlin,mobile,False
user_792,2024-08-11 21:41:23.623186,biometric,True,243.63.160.138,London,tablet,False
user_972,2024-07-18 21:41:23.623196,password,True,63.93.94.28,Berlin,desktop,False
user_682,2024-07-13 21:41:23.623207,password,True,166.181.7.255,London,tablet,False
user_852,2024-08-10 21:41:23.623219,password,True,38.210.30.230,Berlin,mobile,False
user_782,2024-07-31 21:41:23.623230,otp,True,28.245.250.63,London,mobile,False
user_622,2024-07-29 21:41:23.623242,password,False,26.213.34.255,San Francisco,tablet,True
user_769,2024-07-16 21:41:23.623253,password,True,81.100.234.237,London,desktop,False
user_632,2024-07-25 21:41:23.623265,biometric,True,95.134.56.94,Paris,mobile,False
user_922,2024-08-01 21:41:23.623276,password,True,84.194.139.155,Berlin,mobile,False
user_620,2024-08-08 21:41:23.623287,biometric,True,16.184.229.71,San Francisco,tablet,False
user_137,2024-07-17 21:41:23.623299,password,True,125.253.174.163,Berlin,desktop,False
user_720,2024-07-27 21:41:23.623309,biometric,True,162.149.82.66,Paris,mobile,False
user_347,2024-08-11 21:41:23.623320,biometric,True,172.192.131.75,London,mobile,False
user_208,2024-08-02 21:41:23.623331,password,True,162.104.84.151,San Francisco,desktop,False
user_242,2024-07-30 21:41:23.623342,biometric,True,87.18.45.218,San Francisco,tablet,False
user_334,2024-08-02 21:41:23.623353,biometric,True,99.58.92.237,San Francisco,tablet,False
user_972,2024-08-08 21:41:23.623364,biometric,True,246.90.220.42,San Francisco,tablet,False
user_387,2024-07-15 21:41:23.623376,password,True,169.252.22.192,Paris,desktop,False
user_67,2024-07-13 21:41:23.623387,biometric,True,65.144.190.214,Berlin,mobile,False
